CustomerID,Gender,Married,Age,Graduated,Profession,WorkExperience,SpendingScore,FamilySize,Segmentation
462672,Male,No,25,No,Healthcare,7,Low,4,D
459831,Male,Yes,37,No,Engineer,8,Average,3,D
467051,Female,No,19,No,Healthcare,0,Low,4,D
465928,Female,No,32,Yes,Healthcare,6,Low,3,D
460642,Male,No,19,No,Healthcare,13,Low,3,D
460634,Female,No,39,No,Entertainment,0,Low,6,D
461108,Male,No,21,No,Healthcare,1,Low,4,D
464175,Female,No,30,No,Healthcare,0,Low,,D
463329,Male,No,23,No,Healthcare,0,Low,6,D
467027,Male,No,31,No,Executive,4,Low,5,D
459707,Female,Yes,74,Yes,Lawyer,0,Low,,D
465779,Female,No,19,No,Healthcare,0,Low,5,D
465826,Male,Yes,45,No,Executive,3,Low,9,D
463575,Female,No,28,Yes,Entertainment,0,Low,3,D
462046,Female,No,30,Yes,Doctor,8,Low,,D
466020,Male,Yes,83,No,Lawyer,0,Low,1,D
462571,Male,Yes,50,Yes,Healthcare,1,Average,1,D
463765,Male,No,26,Yes,Doctor,13,Low,3,D
460995,Female,No,31,Yes,Marketing,0,Low,1,D
466751,Female,No,20,"",Healthcare,1,Low,4,D
463359,Male,No,23,No,Healthcare,1,Low,4,D
460588,Male,No,21,No,Healthcare,0,Low,4,D
460236,Male,No,18,No,Healthcare,8,Low,4,D
460827,Male,Yes,81,Yes,Lawyer,9,Low,1,D
461063,Male,Yes,53,No,Lawyer,0,Low,2,D
467302,Male,No,26,Yes,Executive,9,Low,4,D
462195,Female,No,21,No,Healthcare,0,Low,4,D
461952,Female,Yes,19,No,Artist,0,High,2,D
467589,Male,No,33,No,Entertainment,1,Low,1,D
462199,Female,No,33,No,Healthcare,8,Low,3,D
466452,Female,No,33,Yes,Engineer,0,Low,3,D
462225,Male,Yes,49,No,Engineer,1,Average,8,D
465964,Female,Yes,47,No,Marketing,2,Low,1,D
460724,Male,No,30,Yes,Healthcare,1,Low,4,D
467414,Male,No,27,Yes,Healthcare,0,Low,1,D
463079,Female,No,35,No,Marketing,0,Low,,D
459679,Female,No,21,No,Entertainment,1,Low,4,D
464821,Female,Yes,56,No,"",0,Low,1,D
463473,Male,No,23,No,Healthcare,0,Low,3,D
463213,Female,No,18,No,Healthcare,3,Low,4,D
461289,Male,No,22,No,Healthcare,0,Low,3,D
462363,Male,Yes,73,No,Executive,0,High,2,D
460575,Female,No,27,No,Artist,0,Low,,D
460545,Male,Yes,83,No,Lawyer,0,High,3,D
461388,Male,No,21,No,Healthcare,0,Low,5,D
466784,Male,No,26,No,Doctor,4,Low,,D
467028,Male,No,27,Yes,Artist,0,Low,1,D
464827,Female,Yes,46,No,Entertainment,9,Average,5,D
461028,Female,No,21,No,Healthcare,6,Low,4,D
463505,Male,No,31,Yes,Healthcare,0,Low,1,D
467349,Female,No,53,No,Entertainment,0,Low,,D
462607,Female,"",37,No,Engineer,2,Average,3,D
464324,Male,Yes,76,Yes,Lawyer,1,Low,1,D
461251,Female,No,46,Yes,Marketing,0,Low,,D
463781,Female,No,32,No,Healthcare,2,Low,4,D
465957,Female,No,46,Yes,Marketing,1,Low,1,D
459388,Female,"",25,Yes,Homemaker,0,Low,1,D
467073,Male,No,37,Yes,Engineer,9,Low,1,D
460480,Male,No,18,No,Healthcare,0,Low,7,D
465508,Male,No,22,No,Healthcare,1,Low,4,D
466013,Male,No,22,No,Healthcare,2,Low,3,D
459763,Male,No,18,No,Artist,0,Low,4,D
461414,Male,No,30,Yes,Entertainment,0,Low,5,D
463915,Female,No,21,Yes,Healthcare,0,Low,5,D
463543,Male,No,18,No,Healthcare,1,Low,4,D
461876,Male,No,32,Yes,Entertainment,9,Low,2,D
462135,Female,No,36,Yes,Healthcare,6,Low,3,D
458998,Male,Yes,37,No,Doctor,9,Low,2,D
464722,Male,Yes,35,Yes,Doctor,1,Low,,D
460389,Female,Yes,42,Yes,Healthcare,9,Average,2,D
460663,Female,No,33,No,Homemaker,9,Low,1,D
463484,Female,Yes,35,No,Engineer,1,High,2,D
467021,Female,Yes,80,No,Lawyer,1,High,2,D
463585,Female,No,23,No,Healthcare,0,Low,3,D
459619,Female,Yes,56,Yes,Doctor,0,Low,2,D
466309,Male,No,21,No,Healthcare,1,Low,4,D
466532,Female,No,19,No,Engineer,1,Low,4,D
460832,Female,Yes,41,No,Healthcare,1,Average,4,D
466554,Male,No,26,No,Healthcare,0,Low,3,D
460530,Female,Yes,33,Yes,Entertainment,3,Average,3,D
460617,Female,No,22,No,Healthcare,0,Low,4,D
462951,Male,Yes,73,Yes,Lawyer,2,Low,1,D
460987,Male,No,25,Yes,Doctor,8,Low,2,D
461681,Male,No,31,Yes,Healthcare,9,Low,3,D
467518,Male,No,21,No,Doctor,0,Low,,D
467525,Male,No,20,No,Healthcare,0,Low,4,D
460924,Male,No,28,No,Doctor,1,Low,5,D
467331,Male,No,27,No,Healthcare,3,Low,4,D
463058,Female,No,28,Yes,Homemaker,11,Low,1,D
464029,Male,No,18,No,Entertainment,1,Low,4,D
463155,Female,No,38,Yes,Engineer,0,Low,1,D
461942,Male,No,29,Yes,Healthcare,0,Low,6,D
462755,Female,No,20,No,Healthcare,0,Low,,D
467040,Male,No,32,Yes,Doctor,0,Low,4,D
466555,Male,No,18,No,Healthcare,1,Low,3,D
465310,Female,No,22,No,Healthcare,0,Low,6,D
460864,Female,No,20,No,Artist,0,Low,3,D
461039,Female,Yes,27,No,Engineer,1,Average,9,D
467570,Male,No,18,No,Healthcare,14,Low,,D
462864,Female,No,30,Yes,Healthcare,12,Low,6,D
461009,Female,No,22,No,Healthcare,6,Low,3,D
463956,Female,No,28,No,Entertainment,0,Low,5,D
460382,Male,Yes,32,No,Marketing,4,Low,3,D
467501,Male,No,48,Yes,Entertainment,1,Low,2,D
459604,Female,No,21,No,Healthcare,0,Low,7,D
467652,Male,No,32,Yes,Doctor,0,Low,3,D
462494,Female,No,36,Yes,Artist,8,Low,4,D
463442,Male,Yes,42,Yes,Executive,1,Low,2,D
462505,Male,Yes,40,No,Executive,0,Low,4,D
459914,Male,No,38,Yes,Artist,2,Low,1,D
461255,Male,No,18,No,Healthcare,1,Low,5,D
466571,Male,No,23,No,Healthcare,1,Low,4,D
459694,Male,Yes,77,No,Lawyer,0,Low,,D
460818,Female,No,30,Yes,Healthcare,8,Low,,D
467767,Female,No,23,No,Marketing,4,Low,4,D
465927,Female,No,25,Yes,Healthcare,0,Low,1,D
467249,Female,No,43,Yes,Marketing,1,Low,1,D
462633,Female,"",28,Yes,Doctor,0,High,8,D
467709,Female,Yes,37,Yes,Artist,5,Low,2,D
462760,Male,No,22,No,Healthcare,1,Low,5,D
462359,Male,Yes,51,Yes,Entertainment,0,Low,3,D
464520,Male,Yes,46,No,Entertainment,8,Low,2,D
459132,Male,No,20,No,Entertainment,5,Low,2,D
461265,Male,No,33,No,Marketing,1,Low,6,D
464139,Female,No,27,No,Healthcare,14,Low,1,D
459023,Female,No,18,No,Healthcare,0,Low,5,D
466476,Female,No,29,No,Healthcare,0,Low,3,D
461016,Male,No,32,No,Healthcare,7,Low,5,D
459026,Male,No,29,No,Healthcare,9,Low,3,D
465256,Male,No,22,No,Healthcare,0,Low,5,D
463257,Female,No,23,No,Healthcare,3,Low,5,D
466130,Female,No,27,No,Artist,0,Low,6,D
464924,Male,Yes,26,No,Entertainment,0,High,6,D
462620,Male,Yes,40,No,Engineer,6,Average,5,D
461395,Male,No,21,No,Doctor,4,Low,3,D
463582,Female,No,18,No,Healthcare,1,Low,3,D
466667,Female,No,42,No,Marketing,5,Low,2,D
463096,Female,No,33,Yes,Doctor,0,Low,3,D
464426,Male,No,39,Yes,Marketing,1,Low,4,D
460396,Female,Yes,41,Yes,Entertainment,9,Low,1,D
460976,Male,No,20,No,Healthcare,1,Low,4,D
460399,Male,No,26,Yes,Marketing,10,Low,1,D
460449,Male,No,31,No,Marketing,4,Low,1,D
459323,Female,No,21,No,Doctor,0,Low,,D
461244,Female,No,41,No,Marketing,1,Low,1,D
467290,Female,No,23,No,Healthcare,0,Low,,D
462220,Female,No,18,No,Healthcare,7,Low,3,D
465737,Female,Yes,49,Yes,Engineer,6,Low,3,D
459423,Male,No,19,No,Healthcare,9,Low,5,D
465601,Male,Yes,35,Yes,Artist,0,Average,4,D
462647,Female,Yes,56,No,"",0,Average,3,D
466312,Female,No,21,No,Healthcare,0,Low,3,D
464960,Female,No,22,No,Healthcare,0,Low,5,D
459064,Male,Yes,26,No,Executive,5,High,4,D
463403,Male,No,18,No,Healthcare,2,Low,4,D
460661,Female,No,33,No,Homemaker,9,Low,1,D
463363,Male,No,20,No,Healthcare,1,Low,4,D
466615,Female,No,20,No,Healthcare,3,Low,3,D
462109,Male,Yes,75,No,Lawyer,0,Low,1,D
462766,Female,No,32,No,Homemaker,8,Low,1,D
459774,Male,Yes,56,Yes,Artist,0,Low,1,D
464932,Male,Yes,53,Yes,Executive,9,Low,1,D
461784,Female,Yes,88,Yes,Lawyer,0,Low,1,D
462233,Male,No,19,No,Healthcare,1,Low,7,D
463826,Female,No,28,Yes,Healthcare,5,Low,,D
459495,Male,No,29,Yes,Artist,0,Low,3,D
460874,Female,No,18,No,Healthcare,1,Low,3,D
465774,Female,No,26,Yes,Doctor,9,Low,4,D
462440,Female,No,23,No,Healthcare,9,Low,4,D
461169,Male,No,39,Yes,Entertainment,9,Low,2,D
464511,Male,Yes,52,Yes,Marketing,1,Low,3,D
459769,Male,No,42,Yes,Marketing,1,Low,,D
462450,Male,No,19,No,Healthcare,0,Low,,D
460316,Female,No,39,No,Healthcare,4,Low,3,D
467198,Male,No,28,Yes,Healthcare,1,Low,5,D
466838,Male,Yes,41,No,Executive,0,Low,3,D
463578,Female,No,23,No,Healthcare,0,Low,3,D
461352,Male,No,25,No,Healthcare,3,Low,5,D
467690,Female,Yes,67,No,Lawyer,0,High,2,D
463504,Male,No,26,Yes,Healthcare,0,Low,1,D
464073,Female,No,46,Yes,Engineer,1,Low,2,D
465202,Male,No,27,No,Entertainment,6,Low,4,D
466600,Male,No,18,No,Healthcare,11,Low,1,D
466810,Male,No,19,No,Healthcare,1,Low,3,D
464862,Female,No,20,No,Engineer,8,Low,5,D
462544,Male,Yes,30,Yes,Entertainment,0,Average,3,D
464652,Female,Yes,25,No,Engineer,7,Average,2,D
461660,Female,Yes,74,No,Lawyer,0,Low,1,D
466054,Female,Yes,33,No,Homemaker,8,Average,4,D
465943,Male,No,26,No,Healthcare,0,Low,,D
460338,Male,No,28,Yes,Entertainment,14,Low,2,D
459417,Male,No,19,No,Healthcare,0,Low,,D
466087,Male,"",22,No,Healthcare,8,High,6,D
467555,Male,No,27,No,Entertainment,14,Low,3,D
461193,Female,No,41,Yes,Marketing,1,Low,1,D
466927,Male,No,19,No,Engineer,7,Low,5,D
460605,Male,Yes,33,Yes,Doctor,9,Average,2,D
459720,Male,No,25,No,Doctor,6,Low,1,D
461222,Female,No,48,Yes,Artist,1,Low,1,D
462855,Male,No,20,No,Healthcare,0,Low,,D
464946,Male,Yes,53,Yes,Executive,9,Low,1,D
467891,Female,No,30,Yes,Doctor,0,Low,5,D
466439,Male,Yes,61,No,Engineer,0,Low,4,D
462001,Female,Yes,31,No,Entertainment,0,Average,,D
464275,Male,No,30,No,Doctor,0,Low,5,D
462171,Female,Yes,37,No,Engineer,3,High,2,D
460483,Female,"",38,Yes,Executive,0,High,1,D
466133,Female,No,21,No,Healthcare,7,Low,5,D
459678,Male,No,21,No,Healthcare,0,Low,5,D
464897,Male,Yes,68,No,Executive,0,High,2,D
464559,Female,No,35,Yes,Healthcare,9,Low,1,D
459825,Male,No,22,No,Healthcare,0,Low,5,D
462646,Male,Yes,63,"","",0,Average,2,D
465999,Female,Yes,32,No,"",8,Low,1,D
461166,Female,Yes,41,Yes,Entertainment,5,High,,D
466924,Female,No,22,No,Healthcare,0,Low,6,D
467936,Male,No,27,No,Healthcare,1,Low,4,D
462136,Female,No,31,Yes,Healthcare,0,Low,4,D
462067,Male,No,32,No,Doctor,9,Low,4,D
464637,Female,No,38,Yes,Marketing,0,Low,4,D
467402,Female,No,28,Yes,Artist,5,Low,4,D
464976,Male,Yes,75,No,Lawyer,1,Low,1,D
464983,Female,Yes,25,No,Entertainment,2,Low,2,D
464314,Male,Yes,68,No,Lawyer,0,Low,2,D
461350,Male,No,30,No,Healthcare,1,Low,4,D
462145,Female,No,39,Yes,Homemaker,10,Low,1,D
461041,Female,Yes,72,No,Lawyer,0,High,7,D
467047,Female,No,37,No,Homemaker,9,Low,1,D
463989,Male,No,79,No,Lawyer,0,Low,1,D
462002,Female,No,37,No,Artist,0,Low,2,D
461006,Male,"",22,No,Healthcare,1,High,,D
462974,Male,Yes,66,Yes,Lawyer,0,Low,1,D
460958,Male,No,26,Yes,Healthcare,1,Low,5,D
466562,Female,No,18,No,Healthcare,5,Low,4,D
461366,Male,No,25,Yes,Healthcare,0,Low,1,D
460540,Female,Yes,30,No,Artist,1,Average,2,D
462615,Male,No,31,No,Doctor,4,Low,7,D
460712,Male,Yes,80,Yes,Lawyer,0,Low,1,D
459108,Male,No,23,No,Healthcare,0,Low,5,D
464188,Female,No,33,No,Doctor,1,Low,3,D
460315,Female,No,40,No,Doctor,14,Low,6,D
462598,Female,Yes,38,No,Doctor,9,Average,5,D
463117,Female,No,26,No,Engineer,0,Low,3,D
465514,Male,No,27,Yes,Entertainment,1,Low,5,D
460310,Male,No,32,No,Healthcare,12,Low,4,D
465874,Female,No,26,Yes,Artist,1,Low,2,D
467262,Female,Yes,77,No,Lawyer,1,High,2,D
461239,Female,No,40,Yes,Entertainment,0,Low,1,D
463134,Male,No,29,Yes,Entertainment,0,Low,1,D
461209,Female,No,31,No,Healthcare,9,Low,1,D
461524,Male,No,68,Yes,Lawyer,1,Low,1,D
463620,Male,No,19,No,Healthcare,1,Low,4,D
466862,Female,No,26,"",Healthcare,9,Low,4,D
463794,Female,No,32,Yes,Healthcare,0,Low,5,D
460059,Female,No,48,No,Entertainment,2,Low,,D
466806,Male,Yes,40,Yes,Healthcare,0,Low,1,D
460494,Female,No,28,No,Marketing,1,Low,4,D
465247,Male,No,18,No,Healthcare,6,Low,7,D
465993,Female,No,27,No,Engineer,0,Low,2,D
458986,Male,No,18,No,Healthcare,7,Low,4,D
464263,Female,Yes,88,Yes,Lawyer,1,Low,,D
462644,Male,Yes,25,No,Engineer,0,Average,3,D
463770,Male,No,25,No,Healthcare,1,Low,4,D
461048,Male,Yes,33,Yes,Doctor,10,Average,2,D
462213,Male,No,19,No,Doctor,1,Low,2,D
467244,Male,No,26,Yes,Healthcare,0,Low,5,D
465552,Female,"",23,No,Healthcare,0,Low,7,D
463587,Female,No,27,No,Engineer,1,Low,4,D
462436,Male,No,32,Yes,Healthcare,0,Low,3,D
464388,Female,No,30,No,Engineer,11,Low,1,D
467662,Male,No,29,Yes,Artist,0,Low,1,D
467526,Male,No,21,No,Healthcare,0,Low,3,D
464844,Female,No,31,Yes,Healthcare,1,Low,4,D
464681,Female,Yes,25,No,Engineer,4,Average,5,D
467640,Female,Yes,38,Yes,Artist,0,Low,3,D
461095,Female,No,21,No,Healthcare,0,Low,3,D
467832,Female,No,20,No,Healthcare,4,Low,,D
466398,Male,No,21,No,Healthcare,1,Low,4,D
467109,Male,No,38,No,Doctor,0,Low,5,D
460350,Female,No,43,Yes,Healthcare,2,Low,1,D
466863,Female,No,28,No,Homemaker,10,Low,1,D
459767,Male,No,21,No,Healthcare,4,Low,4,D
463631,Male,No,25,No,Healthcare,0,Low,5,D
459120,Male,No,23,No,Healthcare,5,Low,5,D
463326,Female,No,23,No,Healthcare,0,Low,3,D
463946,Male,No,25,No,Healthcare,4,Low,3,D
466687,Male,No,22,No,Healthcare,0,Low,3,D
461062,Female,No,25,No,Executive,1,Low,3,D
465284,Female,No,31,No,Marketing,8,Low,4,D
463530,Female,No,32,No,Entertainment,12,Low,5,D
460066,Female,No,45,No,Marketing,0,Low,1,D
464242,Male,No,37,Yes,Engineer,1,Low,3,D
465259,Female,No,23,No,Healthcare,0,Low,4,D
466163,Male,Yes,79,"",Lawyer,1,Low,1,D
467581,Female,Yes,33,Yes,Engineer,2,Average,2,D
459715,Male,No,20,No,Healthcare,2,Low,4,D
467497,Male,Yes,51,Yes,Artist,1,Low,3,D
462112,Male,Yes,78,Yes,Lawyer,1,Low,1,D
466749,Male,No,21,"",Healthcare,1,Low,5,D
459037,Female,No,23,No,Engineer,1,Low,,D
465139,Male,Yes,40,No,Executive,9,Average,2,D
465786,Female,No,19,No,Doctor,0,Low,3,D
459977,Female,No,41,Yes,Artist,4,Low,1,D
461242,Male,Yes,52,Yes,Healthcare,1,Low,2,D
464995,Male,Yes,45,No,Executive,3,High,4,D
464190,Male,No,37,Yes,Executive,3,Low,1,D
459391,Female,No,40,Yes,Engineer,1,Low,4,D
463277,Female,Yes,26,No,Engineer,6,Low,2,D
466836,Female,No,42,Yes,Doctor,0,Low,1,D
464449,Female,No,67,Yes,Engineer,0,Low,,D
459549,Male,No,22,No,Healthcare,9,Low,5,D
467505,Male,Yes,43,Yes,Artist,0,Low,4,D
459333,Male,No,29,Yes,Healthcare,1,Low,2,D
467286,Male,No,27,Yes,Healthcare,1,Low,3,D
462577,Female,Yes,70,No,Marketing,0,High,2,D
462990,Female,No,25,Yes,Healthcare,3,Low,5,D
460778,Male,No,27,Yes,Artist,0,Low,8,D
463569,Female,Yes,59,No,Marketing,1,Average,4,D
467224,Female,No,19,No,Entertainment,0,Low,4,D
459133,Male,No,23,No,Entertainment,1,Low,3,D
467618,Male,No,26,No,Doctor,6,Low,2,D
466249,Female,No,18,No,Healthcare,8,Low,4,D
464151,Male,No,40,Yes,Doctor,12,Low,1,D
459569,Male,No,32,Yes,Healthcare,0,Low,1,D
467851,Male,No,33,No,Marketing,0,Low,5,D
461180,Male,No,28,No,Entertainment,0,Low,3,D
463028,Male,No,33,No,Doctor,1,Low,4,D
461276,Male,Yes,67,Yes,Marketing,1,Low,2,D
467725,Male,No,32,Yes,Healthcare,9,Low,2,D
466561,Female,No,19,No,Healthcare,3,Low,3,D
459577,Male,Yes,82,Yes,Lawyer,0,Low,1,D
462640,Male,Yes,27,No,Executive,0,Low,2,D
462547,Male,No,22,No,Healthcare,9,Low,4,D
462631,Female,Yes,35,No,Engineer,2,High,4,D
460706,Female,No,27,No,Engineer,6,Low,6,D
460282,Male,Yes,40,No,Executive,0,Low,3,D
459041,Male,Yes,62,Yes,Artist,8,Low,1,D
463236,Female,No,26,Yes,Healthcare,5,Low,2,D
463954,Male,Yes,22,No,Entertainment,1,Average,3,D
467513,Female,Yes,36,No,Engineer,0,Average,4,D
464632,Male,No,29,No,Entertainment,0,Low,8,D
464889,Male,Yes,41,No,Executive,1,Low,7,D
464709,Male,Yes,40,No,Executive,8,High,5,D
466803,Female,"",41,Yes,Marketing,0,Low,2,D
463248,Female,Yes,26,No,Homemaker,8,Average,4,D
467424,Male,Yes,56,Yes,Entertainment,2,Average,2,D
466498,Male,Yes,83,Yes,Lawyer,6,High,3,D
463234,Female,No,22,No,Engineer,1,Low,4,D
462453,Male,No,22,No,Healthcare,9,Low,5,D
464486,Male,"",22,No,Healthcare,0,Low,3,D
463127,Male,Yes,84,No,Executive,0,High,2,D
465294,Male,Yes,73,No,Lawyer,0,Low,2,D
461525,Male,Yes,68,Yes,Entertainment,1,Low,2,D
464692,Female,No,48,No,Marketing,1,Low,1,D
466421,Male,Yes,26,No,Doctor,4,Average,3,D
461541,Male,No,36,Yes,Executive,9,Low,3,D
466371,Male,No,19,No,Healthcare,1,Low,4,D
464917,Female,Yes,76,No,Lawyer,0,Low,1,D
464334,Female,No,33,Yes,Healthcare,1,Low,3,D
459185,Female,No,25,Yes,Entertainment,5,Low,1,D
460580,Female,Yes,27,No,Engineer,9,Low,2,D
462042,Female,No,29,No,Healthcare,0,Low,3,D
460013,Female,No,68,No,"",2,Low,3,D
464937,Male,Yes,50,Yes,Artist,0,Low,2,D
463803,Female,No,30,Yes,Entertainment,0,Low,2,D
466540,Male,No,22,No,Healthcare,2,Low,2,D
465773,Male,No,29,No,Entertainment,8,Low,4,D
464984,Male,No,32,Yes,Artist,1,Low,1,D
460508,Male,Yes,27,Yes,Healthcare,2,High,3,D
461853,Male,No,20,No,Healthcare,6,Low,3,D
467053,Male,No,22,No,Healthcare,6,Low,4,D
459730,Male,Yes,35,No,"",1,Low,2,D
466839,Female,No,26,No,Homemaker,8,Low,2,D
466895,Male,Yes,46,Yes,Marketing,0,Low,1,D
459324,Female,No,18,No,Healthcare,1,Low,3,D
467214,Male,No,26,No,Engineer,0,Low,4,D
464833,Male,Yes,51,No,Executive,0,Low,9,D
460665,Male,No,29,No,Entertainment,5,Low,1,D
462841,Male,No,19,No,Healthcare,8,Low,6,D
465317,Male,No,23,No,Healthcare,0,Low,4,D
463330,Male,No,20,No,Healthcare,1,Low,4,D
459893,Female,Yes,68,No,Lawyer,0,Average,2,D
460913,Male,"",22,No,Healthcare,1,Low,5,D
462266,Male,No,25,Yes,Doctor,8,Low,5,D
461020,Female,"",20,No,"",0,High,,D
460974,Male,Yes,79,No,Lawyer,1,Low,1,D
460312,Female,No,36,Yes,Entertainment,7,Low,5,D
462461,Male,No,28,Yes,Doctor,1,Low,3,D
459915,Female,No,29,Yes,Healthcare,1,Low,3,D
464700,Male,No,25,No,Doctor,2,Low,,D
461794,Female,No,19,No,Healthcare,5,Low,5,D
465922,Female,No,31,Yes,Healthcare,9,Low,3,D
462596,Female,No,31,No,Healthcare,0,Low,,D
466841,Male,No,21,No,Healthcare,1,Low,6,D
465836,Male,No,19,No,Executive,13,Low,3,D
460416,Male,No,28,Yes,Healthcare,14,Low,1,D
460559,Female,No,49,Yes,Healthcare,8,Low,1,D
464669,Female,Yes,42,No,Engineer,0,Low,4,D
464505,Female,No,30,No,Doctor,9,Low,5,D
463345,Female,No,20,No,Healthcare,4,Low,4,D
465412,Male,No,32,Yes,Doctor,7,Low,4,D
462550,Female,No,23,No,Healthcare,2,Low,6,D
462452,Male,No,22,No,Healthcare,1,Low,,D
464782,Male,Yes,35,No,Marketing,0,Low,3,D
462508,Male,Yes,37,Yes,Healthcare,0,Low,7,D
462872,Female,Yes,47,No,Engineer,10,Low,2,D
463666,Male,No,27,Yes,Executive,0,Low,6,D
459015,Male,No,19,No,Healthcare,0,Low,3,D
467554,Female,No,28,Yes,Healthcare,1,Low,3,D
461749,Female,No,22,No,Healthcare,0,Low,5,D
467134,Female,Yes,33,No,Healthcare,0,Low,5,D
462753,Male,Yes,28,No,Executive,0,Average,3,D
463537,Female,No,32,Yes,Healthcare,1,Low,3,D
463101,Female,No,27,No,Homemaker,8,Low,1,D
466366,Male,No,18,No,Healthcare,0,Low,3,D
462443,Male,No,20,No,Healthcare,1,Low,2,D
461507,Male,Yes,35,Yes,Entertainment,0,Low,2,D
467533,Male,Yes,79,Yes,Lawyer,2,Low,1,D
462201,Female,No,32,Yes,Healthcare,0,Low,1,D
461068,Male,No,46,No,Marketing,1,Low,4,D
459817,Female,Yes,65,No,Marketing,0,Low,,D
460477,Male,No,32,No,Entertainment,0,Low,6,D
460961,Male,No,20,No,Healthcare,1,Low,2,D
460492,Female,No,43,No,Marketing,10,Low,,D
467624,Male,Yes,35,No,Entertainment,0,Average,5,D
462846,Female,No,20,No,Marketing,7,Low,2,D
459233,Female,Yes,53,Yes,Marketing,6,Low,1,D
465939,Female,No,32,Yes,Engineer,0,Low,2,D
460871,Female,No,27,Yes,Healthcare,0,Low,,D
459127,Male,No,43,Yes,Healthcare,1,Low,7,D
460675,Female,No,32,Yes,Engineer,0,Low,,D
464522,Female,No,42,Yes,Engineer,11,Low,1,D
462302,Female,No,25,No,Doctor,0,Low,7,D
462184,Male,No,19,No,Doctor,0,Low,4,D
466422,Male,Yes,33,No,Doctor,0,Low,4,D
460668,Female,No,27,Yes,Doctor,0,Low,2,D
466275,Male,Yes,84,No,Lawyer,0,Low,,D
467257,Male,No,22,No,Healthcare,10,Low,4,D
461685,Female,No,30,Yes,Healthcare,4,Low,4,D
467875,Female,No,23,No,Healthcare,0,Low,4,D
460208,Male,No,27,No,Artist,9,Low,8,D
462853,Male,No,23,No,Healthcare,1,Low,2,D
466867,Female,No,27,No,Homemaker,14,Low,1,D
466589,Male,No,20,No,Healthcare,0,Low,4,D
466237,Male,No,18,No,Healthcare,0,Low,3,D
467060,Male,No,39,No,Engineer,5,Low,2,D
460281,Female,No,29,Yes,Doctor,10,Low,5,D
460431,Female,No,46,Yes,Engineer,1,Low,1,D
463328,Female,No,23,No,Healthcare,0,Low,4,D
462371,Female,No,27,No,Healthcare,5,Low,3,D
460662,Female,No,46,No,Homemaker,9,Low,1,D
464022,Female,No,22,No,Healthcare,0,Low,3,D
462804,Male,Yes,39,No,Executive,5,High,3,D
463223,Female,No,22,No,Entertainment,0,Low,3,D
467732,Female,No,43,Yes,Healthcare,8,Low,1,D
460003,Male,No,49,Yes,Doctor,5,Low,1,D
461124,Male,No,19,No,Healthcare,1,Low,8,D
462912,Female,No,26,Yes,Homemaker,8,Low,2,D
467246,Male,No,21,No,Doctor,9,Low,3,D
459632,Female,Yes,52,No,Marketing,1,High,3,D
462613,Female,Yes,35,No,Engineer,0,Average,5,D
466455,Female,Yes,30,Yes,Doctor,4,Low,2,D
459845,Male,Yes,66,Yes,Healthcare,0,Low,1,D
462583,Male,No,26,Yes,Artist,0,Low,4,D
459858,Female,No,31,No,Healthcare,8,Low,4,D
466750,Female,No,18,"",Healthcare,0,Low,3,D
462833,Male,Yes,33,No,Doctor,0,Average,5,D
463366,Male,Yes,71,No,Lawyer,0,Low,5,D
463191,Male,No,26,No,Healthcare,1,Low,1,D
460861,Male,No,21,No,Healthcare,1,Low,3,D
462876,Male,No,27,No,Doctor,0,Low,4,D
462991,Male,No,28,Yes,Healthcare,0,Low,1,D
460307,Male,No,27,No,Entertainment,6,Low,2,D
467931,Male,No,25,Yes,Doctor,0,Low,2,D
463549,Male,No,23,No,Healthcare,0,Low,4,D
462906,Female,No,31,No,Healthcare,0,Low,4,D
465242,Male,No,22,No,Healthcare,7,Low,4,D
465984,Male,"",23,No,Healthcare,8,High,5,D
459631,Male,"",53,Yes,Executive,0,High,3,D
463243,Male,No,19,No,Healthcare,0,Low,3,D
464030,Male,No,18,No,Entertainment,1,Low,4,D
465237,Male,Yes,68,Yes,Lawyer,0,High,2,D
460183,Male,No,36,No,Entertainment,8,Low,2,D
463100,Female,No,37,No,Homemaker,8,Low,1,D
466685,Female,No,19,No,Healthcare,0,Low,5,D
460719,Female,Yes,75,Yes,Lawyer,1,Low,,D
460084,Female,No,27,Yes,Healthcare,1,Low,2,D
461119,Female,No,23,No,Healthcare,6,Low,3,D
466971,Male,No,65,Yes,Executive,9,Low,3,D
464471,Male,Yes,30,Yes,Doctor,0,Low,3,D
461082,Male,No,23,No,Healthcare,8,Low,4,D
465942,Female,Yes,33,Yes,Marketing,8,High,2,D
462214,Male,Yes,49,No,Doctor,1,Low,2,D
459956,Female,Yes,39,Yes,Healthcare,8,Average,2,D
462816,Male,Yes,76,No,Entertainment,0,Low,1,D
462609,Female,Yes,48,No,Doctor,4,Low,1,D
466332,Male,No,23,No,Healthcare,0,Low,3,D
463007,Male,Yes,29,No,Executive,0,High,3,D
466174,Female,No,20,No,Healthcare,8,Low,4,D
465455,Male,No,26,No,Doctor,0,Low,2,D
459140,Female,No,18,No,Healthcare,7,Low,6,D
462514,Male,No,25,Yes,Healthcare,0,Low,2,D
467159,Female,Yes,39,Yes,Homemaker,8,High,2,D
462003,Male,Yes,79,No,Lawyer,9,Low,3,D
461721,Male,No,26,Yes,Entertainment,7,Low,5,D
463010,Male,Yes,81,No,Executive,0,Low,1,D
